id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
72553981,,8000,8000,8000, 36 months,9.75,257.2,B,B3,Assistant casino manager,10+ years,MORTGAGE,120000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72553981,,debt_consolidation,Debt consolidation,891xx,NV,12.39,0,Jan-99,685,689,1,76,,12,0,15205,67.9,13,w,0,0,9254.850359,9254.85,8000,1254.85,0,0,0,Feb-19,257.18,,Mar-19,699,695,0,76,1,Individual,,,,0,0,324272,0,1,0,0,37,24524,,5,6,5326,63,22400,2,1,4,7,27023,6378,66.6,0,0,37,194,9,9,1,9,,9,,1,6,8,7,7,1,9,9,8,12,0,0,0,6,92.3,42.9,0,0,356101,40062,19100,44105,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72704163,,16000,16000,16000, 60 months,23.13,452.25,F,F1,foreman,10+ years,OWN,54177.19,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72704163,,debt_consolidation,Debt consolidation,439xx,OH,32.45,0,May-92,715,719,1,77,,13,0,15505,37.1,27,w,0,0,24798.6481,24798.65,16000,8798.65,0,0,0,Feb-19,9442.71,,Mar-19,634,630,0,,1,Individual,,,,0,0,53860,2,4,1,3,3,38355,71,1,2,4299,56,41800,0,2,5,5,4143,9055,46.7,0,0,150,285,4,3,0,4,77,0,77,0,2,5,3,10,10,9,17,5,13,0,0,0,2,92.6,33.3,0,0,96087,53860,17000,54287,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
72774150,,7475,7475,7475, 36 months,15.31,260.26,C,C5,Security Guard,< 1 year,RENT,20800,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72774150,,debt_consolidation,Debt consolidation,112xx,NY,26.94,0,Nov-03,675,679,0,,,8,0,12050,34.3,8,w,0,0,3188.52,3188.52,1746.88,843,0,598.64,107.7552,Dec-16,260.26,,Jun-17,524,520,0,,1,Individual,,,,0,0,13313,1,0,0,0,,0,,2,5,5090,32,35100,0,0,1,6,1664,21185,35.8,0,0,,147,4,4,0,10,,10,,0,5,7,5,5,0,7,7,7,8,0,0,0,2,100,60,0,0,41203,13313,33000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72563981,,5025,5025,5025, 36 months,12.99,169.29,C,C2,Mail Carrier,4 years,OWN,47000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72563981,,home_improvement,Home improvement,077xx,NJ,27.5,1,Oct-84,695,699,1,18,,12,0,11813,63.9,35,w,0,0,6087.098431,6087.1,5025,1062.1,0,0,0,Feb-19,169.2,,Feb-19,734,730,0,68,1,Individual,,,,0,0,492982,1,2,0,0,46,145270,49,1,1,4089,55,18500,7,0,6,1,41082,1348,84.7,0,0,144,376,4,4,1,4,18,4,18,6,4,6,4,14,11,9,23,6,12,0,0,0,1,82.9,75,0,0,550912,157083,8800,156412,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72683562,,10000,10000,10000, 60 months,14.46,235.08,C,C4,houseman,8 years,RENT,35000,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72683562,,debt_consolidation,Debt consolidation,023xx,MA,9.67,0,Mar-07,680,684,0,,,4,0,11156,97,7,w,0,0,3627.28,3627.28,1348.41,1228.4,15,1035.47,186.3846,Feb-17,235.08,,Aug-17,509,505,0,,1,Individual,,,,0,0,11156,0,0,0,0,,0,,0,0,5006,97,11500,0,0,0,0,2789,344,97,0,0,,107,87,87,0,87,,19,,0,4,4,4,6,0,4,7,4,4,0,0,0,0,100,100,0,0,11500,11156,11500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72554110,,19000,19000,19000, 60 months,11.99,422.55,C,C1,Government Relations,10+ years,MORTGAGE,160000,Not Verified,Feb-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72554110,,credit_card,Credit card refinancing,200xx,DC,12.89,0,Jul-90,700,704,0,44,,12,0,94256,57.3,26,w,8645.65,8645.65,15621.69,15621.69,10354.35,5267.34,0,0,0,Mar-19,422.55,Apr-19,Feb-19,699,695,0,44,1,Individual,,,,0,0,291237,0,1,0,2,17,25449,78,2,3,12334,66,112600,0,1,1,5,24270,12417,59.8,0,0,179,307,9,9,2,19,,10,44,0,4,8,5,6,4,10,20,8,12,0,0,0,2,96.2,20,0,0,342801,119705,30900,32701,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72563982,,15000,15000,15000, 60 months,14.46,352.62,C,C4,Outpatient Rep,3 years,OWN,40000,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72563982,,debt_consolidation,Debt consolidation,342xx,FL,22.98,0,Sep-09,705,709,1,,,19,0,1884,9.5,20,w,0,0,4030.2,4030.2,1623.52,1538.01,0,868.67,156.3606,Nov-16,352.62,,Oct-18,569,565,0,,1,Individual,,,,0,160,51043,0,10,1,1,10,49159,85,0,3,1378,65,19900,1,0,1,4,3190,16216,10.4,0,0,77,61,18,10,0,23,,5,,0,2,2,4,4,11,9,9,2,19,0,0,0,1,100,0,0,0,77996,51043,18100,58096,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71025834,,33050,33050,32900, 60 months,19.53,867.01,D,D5,terminal operator,3 years,RENT,82000,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71025834,,debt_consolidation,Debt consolidation,300xx,GA,28.45,1,Dec-00,660,664,1,,,16,0,26675,58,22,f,0,0,33072.42,32922.32,33050,22.42,0,0,0,Mar-16,33108.28,,Mar-16,604,600,0,18,1,Individual,,,,0,153,56495,0,3,1,2,12,28980,62,1,3,5288,58,46310,2,1,2,6,3530,4379,83,0,0,182,175,12,12,0,13,,4,,0,7,12,8,8,6,12,15,10,16,,0,1,2,100,85.7,0,0,93651,56495,30650,46501,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71826558,,24000,24000,24000, 60 months,16.29,587.34,D,D1,district judge,10+ years,MORTGAGE,131800,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71826558,,other,Other,740xx,OK,31.16,1,Jan-87,690,694,0,13,,15,0,44266,71.7,34,w,0,0,14422.08,14422.08,4958.36,5133.39,29.37,4300.96,774.1728,Aug-17,587.34,,Feb-18,529,525,0,,1,Individual,,,,0,0,451014,1,4,2,2,4,107602,96,0,1,24115,83,61700,0,0,0,5,30068,4873,89.3,0,0,150,349,22,4,10,22,13,14,13,0,5,8,5,7,14,8,10,8,15,0,0,0,2,97.1,60,0,0,518854,151868,45400,129921,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72762855,,21000,21000,21000, 36 months,6.49,643.54,A,A2,Professor,10+ years,RENT,170000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72762855,,debt_consolidation,Debt consolidation,306xx,GA,14.41,0,Feb-89,710,714,0,,,9,0,5671,25.8,20,w,0,0,21948.23744,21948.24,21000,948.24,0,0,0,Dec-16,16780.99,,Dec-16,704,700,0,,1,Individual,,,,0,612,46193,0,2,2,2,12,38899,71,0,2,1741,48,22000,0,2,0,4,5774,15117,11.1,0,0,155,324,23,12,0,23,,,,0,3,4,4,8,5,6,14,4,9,0,0,0,2,100,0,0,0,100480,46193,17000,73812,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72043145,,6050,6050,6050, 36 months,14.46,208.13,C,C4,accounting clerk,10+ years,OWN,35000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72043145,,home_improvement,Home improvement,794xx,TX,6.58,0,May-95,670,674,1,,52,9,3,3073,16.3,32,w,0,0,7487.77122,7487.77,6050,1437.77,0,0,0,Feb-19,208.08,,Feb-19,749,745,0,,1,Individual,,,,0,0,3073,3,0,0,1,19,0,,5,10,797,16,18900,0,0,1,11,341,11216,16.3,0,0,132,249,2,2,1,2,,2,,0,4,8,4,7,8,9,23,8,9,0,0,0,5,100,0,3,0,18900,3073,13400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72644115,,14000,14000,14000, 36 months,14.46,481.63,C,C4,Vice President,10+ years,MORTGAGE,58000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72644115,,home_improvement,Home improvement,283xx,NC,37.35,0,Feb-98,700,704,0,77,,10,0,10197,42.5,12,w,0,0,17327.01023,17327.01,14000,3327.01,0,0,0,Feb-19,481.21,,Mar-19,679,675,0,77,1,Individual,,,,0,0,84732,1,2,0,1,19,74535,70,1,4,4334,60,24000,0,0,0,5,8473,922,82.6,0,0,216,45,3,3,0,36,,,,1,2,7,2,3,4,7,8,7,10,0,0,0,1,100,50,0,0,128740,84732,5300,104740,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72743889,,13525,13525,13525, 36 months,17.27,484.03,D,D2,Supervisor,4 years,MORTGAGE,75000,Source Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72743889,,other,Other,191xx,PA,19.66,1,Jan-99,695,699,0,9,,15,0,43199,32.9,24,f,0,0,2235.97,2235.97,582.93,359.18,0,1293.86,232.8948,Apr-16,484.03,,Nov-16,604,600,0,,1,Individual,,,,0,0,76035,1,0,2,2,5,23236,93,2,6,456,60,80300,0,0,3,8,5431,11660,11.7,0,0,174,205,9,5,2,14,9,0,9,0,5,9,6,12,3,12,19,9,15,0,0,0,4,91.7,16.7,0,0,181300,66435,13200,25000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70876635,,8000,8000,8000, 36 months,17.27,286.3,D,D2,Manager,5 years,OWN,72000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70876635,,home_improvement,Home improvement,281xx,NC,46.12,1,Aug-02,670,674,0,4,,22,0,29718,52.7,35,w,0,0,8875.63,8875.63,8000,875.63,0,0,0,Oct-16,6886.88,,Mar-19,709,705,0,,1,Individual,,,,0,0,69825,2,12,2,2,1,40107,42,0,1,8870,47,56400,0,0,0,3,3174,23340,54.9,0,0,162,162,16,1,0,16,,20,4,0,9,10,9,10,21,10,14,10,22,0,0,0,2,97.1,77.8,0,0,153786,69825,51700,97386,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
71037306,,12000,12000,12000, 36 months,19.53,443.1,D,D5,Process Engineer ,1 year,RENT,95000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71037306,,debt_consolidation,Debt consolidation,553xx,MN,31.95,0,Mar-95,675,679,4,,83,23,1,15407,48.6,51,w,0,0,16025.33709,16025.34,12000,4025.34,0,0,0,Mar-19,458.25,,Mar-19,704,700,0,,1,Individual,,,,0,0,83759,4,4,2,5,4,68352,79,2,13,3257,62,31700,16,7,7,18,3642,5115,50.8,0,0,251,105,2,2,0,15,,2,,0,5,14,6,12,20,19,31,14,23,0,0,0,4,100,50,1,0,110795,83759,10400,79095,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
71865867,,9000,9000,9000, 36 months,11.99,298.89,C,C1,material handler,1 year,MORTGAGE,33000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71865867,,debt_consolidation,Debt consolidation,630xx,MO,27.93,0,Apr-04,665,669,1,59,58,9,1,5451,49.1,25,w,0,0,10747.86929,10747.87,9000,1747.87,0,0,0,Feb-19,298.71,,Feb-19,674,670,0,101,1,Individual,,,,0,0,110181,1,3,1,2,8,24755,70,1,2,2917,65,11100,2,4,2,4,12242,583,83.3,0,0,142,134,5,5,3,27,101,5,101,1,1,2,2,6,10,5,12,2,8,0,0,0,2,85.7,50,1,0,152554,30206,3500,35387,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72134279,,16000,16000,16000, 36 months,7.89,500.58,A,A5,Facilities Manager,< 1 year,MORTGAGE,95000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72134279,,debt_consolidation,Debt consolidation,224xx,VA,10.61,0,Jul-03,705,709,1,,,7,0,9129,53.1,27,w,0,0,18030.06699,18030.07,16000,2030.07,0,0,0,Mar-19,506.26,,Mar-19,759,755,0,,1,Individual,,,,0,0,248720,0,2,0,1,23,10453,46,0,1,5235,49,17200,4,0,4,3,35531,1064,85.4,0,0,112,151,23,10,5,23,,0,,0,2,4,2,6,8,4,13,4,7,0,0,0,1,100,100,0,0,272138,19582,7300,22974,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72554031,,15000,15000,15000, 36 months,5.32,451.73,A,A1,Aerodynamics Engineer,10+ years,MORTGAGE,100100,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72554031,,credit_card,Credit card refinancing,980xx,WA,22.48,0,Jan-05,765,769,0,,,13,0,21866,27.4,22,w,0,0,15886.35614,15886.36,15000,886.36,0,0,0,Aug-17,8665.33,,Mar-19,819,815,0,,1,Individual,,,,0,0,151638,0,2,0,1,18,34177,58,1,2,12893,41,79700,1,0,0,3,12637,46225,31.1,0,0,133,132,12,12,5,16,,18,,0,4,5,6,6,7,10,10,5,13,0,0,0,1,100,16.7,0,0,252851,56043,67100,58831,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72723872,,12800,12800,12800, 60 months,11.99,284.67,C,C1,Assistant Director of Operations,< 1 year,MORTGAGE,105000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72723872,,debt_consolidation,Debt consolidation,217xx,MD,15.49,2,May-03,670,674,0,5,,8,0,13343,86.6,27,w,0,0,5404.29,5404.29,2327.57,1640.76,15,1420.96,255.7728,May-17,869.01,,Oct-17,589,585,0,62,1,Individual,,,,0,0,235064,1,3,1,4,1,28002,79,0,0,5873,81,15400,0,0,0,4,29383,1472,81.8,0,0,153,147,31,1,5,43,5,21,5,1,2,3,2,8,11,4,11,3,8,0,0,0,1,85.2,50,0,0,257764,41345,8100,35664,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72613932,,19500,19500,19500, 60 months,20.75,524.81,E,E2,,,MORTGAGE,50000,Not Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72613932,,car,Car financing,967xx,HI,38.45,1,Nov-99,675,679,0,7,,8,0,1155,13.6,19,w,10237.05,10237.05,18870.68,18870.68,9262.95,9607.73,0,0,0,Mar-19,524.81,Apr-19,Mar-19,659,655,0,30,1,Individual,,,,0,67,36485,1,1,0,1,23,35330,,1,3,579,14,8500,0,1,6,5,5212,6128,11.2,0,0,130,195,1,1,1,1,7,4,7,2,2,3,5,6,9,7,9,3,8,0,0,0,2,78.9,0,0,0,55159,36485,6900,46659,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72693304,,16000,16000,16000, 60 months,14.46,376.12,C,C4,nurse,9 years,RENT,45400,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72693304,,debt_consolidation,Debt consolidation,132xx,NY,32.03,0,Apr-05,670,674,0,,,21,0,19555,74.9,31,w,0,0,18533.73369,18533.73,16000,2533.73,0,0,0,May-17,13657.02,,May-17,754,750,0,,1,Individual,,,,0,0,68836,0,12,0,0,37,49281,96,0,3,6553,89,26100,0,0,0,3,3278,4291,79.9,0,0,102,130,16,16,0,16,,19,,0,5,7,6,9,17,9,14,7,21,0,0,0,0,100,83.3,0,0,77445,68836,21300,51345,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72643237,,7550,7550,7550, 36 months,17.27,270.2,D,D2,photo lab team member,10+ years,MORTGAGE,30000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72643237,,credit_card,Credit card refinancing,325xx,FL,26.32,0,Jun-08,670,674,1,,102,12,1,12091,58.1,14,f,0,0,8961.857892,8961.86,7550,1411.86,0,0,0,Jun-17,5193.55,,Feb-19,704,700,0,,1,Individual,,,,0,0,96943,3,1,1,2,6,13402,75,4,10,1432,66,20800,1,0,2,12,8079,2583,53,0,0,92,20,4,4,1,13,,4,,0,5,9,5,5,3,10,10,9,12,0,0,0,5,100,20,1,0,115503,25493,5500,17857,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72734079,,5000,5000,5000, 36 months,6.97,154.32,A,A3,Library Director,< 1 year,OWN,37522,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72734079,,debt_consolidation,Debt consolidation,141xx,NY,17.37,7,May-04,705,709,0,16,,15,0,1836,17.8,37,w,0,0,5506.547691,5506.55,5000,506.55,0,0,0,May-18,1649.53,,Mar-19,729,725,0,16,1,Individual,,,,0,0,28373,0,10,0,0,37,26537,70,0,0,1422,59,10300,0,0,0,0,1892,6664,21.6,0,0,141,131,28,28,0,41,16,,16,4,3,3,3,6,28,5,9,3,15,0,0,4,0,80.6,66.7,0,0,48323,28373,8500,38023,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72573777,,35000,35000,35000, 60 months,20.75,941.96,E,E2,Pr & Marketing Director,10+ years,RENT,125000,Source Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72573777,,home_improvement,Home improvement,334xx,FL,22.31,0,Aug-03,685,689,2,32,,20,0,28315,35.5,28,w,0,0,28990.85,28990.85,11459.35,14167.75,47.1,3316.65,596.997,Aug-18,407.06,,Nov-18,554,550,0,,1,Individual,,,,0,0,56965,1,1,0,1,15,28650,,4,9,7157,36,80200,3,0,3,10,2848,26505,41.3,0,0,54,150,1,1,0,1,32,1,32,0,9,14,13,17,3,19,25,14,20,0,0,0,4,100,38.5,0,0,129314,56965,44800,49114,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,UNEMPLOYMENT,BROKEN,3,407.06,Jun-18,Sep-18,Jul-18,3,10,In Grace Period,,24090.6,736.74,Cash,N,,,,,,
72634034,,35000,35000,35000, 36 months,7.89,1095,A,A5,officer,10+ years,MORTGAGE,114000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72634034,,debt_consolidation,Debt consolidation,018xx,MA,16.79,0,Oct-99,735,739,0,,,20,0,62606,59.1,49,w,0,0,38693.59405,38693.59,35000,3693.59,0,0,0,Jan-18,15713.93,,Mar-19,804,800,0,,1,Individual,,,,0,0,396863,2,2,2,2,2,16514,94,0,1,6211,65,105900,1,2,2,5,20888,26209,34,0,0,183,196,15,2,6,53,,5,,0,5,9,9,19,9,15,33,9,20,0,0,0,2,100,22.2,0,0,454134,84481,39700,17531,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72674218,,10000,10000,10000, 36 months,13.67,340.18,C,C3,Dental Hygienist,9 years,RENT,42000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72674218,,debt_consolidation,Debt consolidation,145xx,NY,19.54,4,Oct-01,670,674,1,18,,4,0,2018,67.3,16,w,0,0,12077.86008,12077.86,10000,2077.86,0,0,0,Aug-18,847.86,,Mar-19,694,690,0,22,1,Individual,,,,0,0,27509,2,2,1,1,11,25491,85,2,2,1922,83,3000,2,1,6,3,6877,982,67.3,0,0,141,172,1,1,0,1,20,1,20,5,2,2,2,7,5,2,11,2,4,0,0,2,3,50,50,0,0,32994,27509,3000,29994,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72533447,,8000,8000,8000, 36 months,5.32,240.92,A,A1,teacher,10+ years,MORTGAGE,72000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72533447,,credit_card,Credit card refinancing,992xx,WA,19.53,0,Feb-86,705,709,0,,,16,0,34646,59.9,35,w,0,0,8344.571431,8344.57,8000,344.57,0,0,0,Feb-17,5937.73,,Jan-19,744,740,0,,1,Individual,,,,0,0,219750,1,7,0,1,15,19145,37,1,1,8116,49,57800,0,2,0,2,14650,18293,57.9,0,0,195,360,4,4,5,4,,22,,0,4,7,4,12,9,8,21,7,16,0,0,0,1,100,50,0,0,292050,53791,43400,51400,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71021438,,7200,7200,7200, 36 months,6.49,220.65,A,A2,journeyman 01 electrician,9 years,MORTGAGE,65000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71021438,,credit_card,Credit card refinancing,983xx,WA,22.77,0,Sep-05,730,734,0,,,8,0,10457,39,16,w,0,0,7547.706421,7547.71,7200,347.71,0,0,0,Jan-17,5564.46,,Mar-19,769,765,0,,1,Individual,,,,0,0,167368,0,4,0,2,18,27194,44,0,0,7085,43,26800,0,1,1,2,20921,16343,39,0,0,125,118,43,18,1,43,,0,,0,3,3,3,6,8,3,7,3,8,0,0,0,0,100,33.3,0,0,236424,37651,26800,61724,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72693904,,6500,6500,6500, 36 months,17.27,232.62,D,D2,Endodontic Assistant ,< 1 year,RENT,33000,Source Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72693904,,debt_consolidation,Debt consolidation,731xx,OK,30.29,0,Mar-10,705,709,1,,,9,0,5182,38.4,13,w,0,0,3723.43,3723.43,2467.29,1241.14,15,0,0,Jul-17,232.62,,Sep-18,514,510,0,,1,Individual,,,,0,0,68331,1,3,1,1,7,63149,97,3,3,2094,73,13500,1,1,7,4,7592,6206,25.2,0,0,71,35,6,6,0,6,,3,,0,1,2,4,4,7,6,6,2,9,0,0,0,4,100,0,0,0,79943,68331,8300,66443,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72634126,,9975,9975,9975, 36 months,13.67,339.33,C,C3,Accounts receivable director,4 years,MORTGAGE,52000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72634126,,debt_consolidation,Debt consolidation,775xx,TX,35.7,0,Jun-98,705,709,1,,,10,0,10253,55.1,38,w,0,0,11251.03519,11251.04,9975,1276.04,0,0,0,Mar-17,7186.66,,Mar-17,774,770,0,,1,Individual,,,,0,85,239976,1,3,0,1,14,65860,73,1,1,3486,70,18600,3,0,5,3,23998,3456,61.2,0,0,144,212,3,3,1,3,,3,,0,2,5,3,9,20,6,17,5,10,0,0,0,2,100,66.7,0,0,274027,76113,8900,89980,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72674319,,7000,7000,7000, 36 months,8.39,220.62,B,B1,ICU RN,8 years,RENT,60000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72674319,,debt_consolidation,Debt consolidation,042xx,ME,14.78,0,Jul-05,665,669,0,25,,14,0,3018,26.5,28,w,0,0,7770.288237,7770.29,7000,770.29,0,0,0,Oct-18,451.13,,Nov-18,689,685,0,31,1,Individual,,,,0,2774,46367,1,4,3,5,4,43349,94,0,2,1983,80,11400,0,1,3,7,3312,3679,42.5,0,0,114,127,14,4,0,14,26,4,26,2,3,4,4,4,14,10,13,4,14,0,0,0,3,89.3,25,0,0,57720,46367,6400,46320,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72683989,,21000,21000,21000, 60 months,13.67,485.05,C,C3,Store manager,< 1 year,MORTGAGE,75000,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72683989,,debt_consolidation,Debt consolidation,890xx,NV,20.3,0,Mar-97,665,669,1,80,,10,0,19807,71,25,w,0,0,6309.7,6309.7,3423.54,2866.16,20,0,0,Jun-17,20,,Nov-17,569,565,0,57,1,Individual,,,,0,0,235747,1,1,1,1,8,38862,94,4,4,4153,71,28050,0,0,3,6,23574,2667,87,0,0,138,227,6,6,2,8,57,4,57,1,3,8,7,9,7,8,17,6,10,,0,0,6,88,100,0,0,249016,48844,8000,41281,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
